date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:59:57	584/584	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Nov%202023%2014:59:55%20GMT	https://easy-money-exchanger.com/robots.txt		(from )
17:59:57	111038/111038	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:59:55%20GMT	https://easy-money-exchanger.com/	/theprojecthttp/easy-money-exchanger.com/index.html	(from )
17:59:57	9188/9188	---M--	200	added ('OK')	image/png	etag:%2223e4-6428e00c-2a6a73a75b9f2da5;;;%22	https://easy-money-exchanger.com/assets/images/logoIcon/blue_bliss/favicon.png	/theprojecthttp/easy-money-exchanger.com/assets/images/logoIcon/blue_bliss/favicon.png	(from https://easy-money-exchanger.com/)
17:59:57	14668/14668	---M--	200	added ('OK')	image/png	etag:%22394c-642ca23f-fca180f637405c33;;;%22	https://easy-money-exchanger.com/assets/images/logoIcon/blue_bliss/logo.png	/theprojecthttp/easy-money-exchanger.com/assets/images/logoIcon/blue_bliss/logo.png	(from https://easy-money-exchanger.com/)
17:59:58	60235/60235	---M--	200	added ('OK')	image/png	etag:%22eb4b-642fb007-704037df660fdedb;;;%22	https://easy-money-exchanger.com/assets/images/seo/642fb007b7fca1680846855.png	/theprojecthttp/easy-money-exchanger.com/assets/images/seo/642fb007b7fca1680846855.png	(from https://easy-money-exchanger.com/)
17:59:58	163826/163826	---M-Z	200	added ('OK')	text/css	etag:%2227ff2-6428e00a-fee3a07f0339eae9;gz%22	https://easy-money-exchanger.com/assets/global/css/bootstrap.min.css	/theprojecthttp/easy-money-exchanger.com/assets/global/css/bootstrap.min.css	(from https://easy-money-exchanger.com/)
17:59:58	59305/59305	---M-Z	200	added ('OK')	text/css	etag:%22e7a9-6428e00a-e7e249ea3aed0ff0;gz%22	https://easy-money-exchanger.com/assets/global/css/all.min.css	/theprojecthttp/easy-money-exchanger.com/assets/global/css/all.min.css	(from https://easy-money-exchanger.com/)
17:59:58	89729/89729	---M-Z	200	added ('OK')	text/css	etag:%2215e81-6428e00a-c060880e9a7a782d;gz%22	https://easy-money-exchanger.com/assets/global/css/line-awesome.min.css	/theprojecthttp/easy-money-exchanger.com/assets/global/css/line-awesome.min.css	(from https://easy-money-exchanger.com/)
17:59:59	62322/62322	---M-Z	200	added ('OK')	text/css	etag:%22f372-6428e00e-2f06ae13c116d2b3;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/css/animate.css	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/css/animate.css	(from https://easy-money-exchanger.com/)
17:59:59	3478/3478	---M-Z	200	added ('OK')	text/css	etag:%22d96-6428e00e-f78e1765e540d892;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/css/odometer.css	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/css/odometer.css	(from https://easy-money-exchanger.com/)
17:59:59	4093/4093	---M-Z	200	added ('OK')	text/css	etag:%22ffd-6428e00e-fb0161ababa03785;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/css/nice-select.css	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/css/nice-select.css	(from https://easy-money-exchanger.com/)
17:59:59	19778/19778	---M-Z	200	added ('OK')	text/css	etag:%224d42-6428e00e-9d252364c8245f1d;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/css/swiper.min.css	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/css/swiper.min.css	(from https://easy-money-exchanger.com/)
18:00:00	150043/150043	---M-Z	200	added ('OK')	text/css	etag:%2224a1b-6428e00e-b86069931a650b1d;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/css/main.css	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/css/main.css	(from https://easy-money-exchanger.com/)
18:00:00	4951/4951	---M-Z	200	added ('OK')	text/css	etag:%221357-6428e00e-6e57a3076a57bdb7;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/css/custom.css	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/css/custom.css	(from https://easy-money-exchanger.com/)
18:00:00	4910/4910	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2014:59:59%20GMT	https://easy-money-exchanger.com/assets/templates/blue_bliss/css/color.php?color=040451	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/css/colorc568.css	(from https://easy-money-exchanger.com/)
18:00:00	14668/14668	---M--	200	added ('OK')	image/png	etag:%22394c-642ca021-6f2453b300373edf;;;%22	https://easy-money-exchanger.com/assets/images/logoIcon/blue_bliss/logo_dark.png	/theprojecthttp/easy-money-exchanger.com/assets/images/logoIcon/blue_bliss/logo_dark.png	(from https://easy-money-exchanger.com/)
18:00:01	21531/21531	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:59:59%20GMT	https://easy-money-exchanger.com/affiliate-program	/theprojecthttp/easy-money-exchanger.com/affiliate-program.html	(from https://easy-money-exchanger.com/)
18:00:01	32267/32267	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:59:59%20GMT	https://easy-money-exchanger.com/about	/theprojecthttp/easy-money-exchanger.com/about.html	(from https://easy-money-exchanger.com/)
18:00:01	29963/29963	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:00%20GMT	https://easy-money-exchanger.com/blog	/theprojecthttp/easy-money-exchanger.com/blog.html	(from https://easy-money-exchanger.com/)
18:00:01	21668/21668	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:00%20GMT	https://easy-money-exchanger.com/contact	/theprojecthttp/easy-money-exchanger.com/contact.html	(from https://easy-money-exchanger.com/)
18:00:02	20354/20354	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:00%20GMT	https://easy-money-exchanger.com/user/login	/theprojecthttp/easy-money-exchanger.com/user/login.html	(from https://easy-money-exchanger.com/)
18:00:02	69888/69888	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:01%20GMT	https://easy-money-exchanger.com/user/register	/theprojecthttp/easy-money-exchanger.com/user/register.html	(from https://easy-money-exchanger.com/)
18:00:02	31541/31541	---M--	200	added ('OK')	image/jpeg	etag:%227b35-64c18dc0-77bc3ff67ee7f430;;;%22	https://easy-money-exchanger.com/assets/images/currency/64c18dc06a26b1690406336.jpg	/theprojecthttp/easy-money-exchanger.com/assets/images/currency/64c18dc06a26b1690406336.jpg	(from https://easy-money-exchanger.com/)
18:00:02	25768/25768	---M--	200	added ('OK')	image/jpeg	etag:%2264a8-64a3ba38-f0f5d7aa8c965acc;;;%22	https://easy-money-exchanger.com/assets/images/currency/64a3ba380b88a1688451640.jpg	/theprojecthttp/easy-money-exchanger.com/assets/images/currency/64a3ba380b88a1688451640.jpg	(from https://easy-money-exchanger.com/)
18:00:03	19283/19283	---M--	200	added ('OK')	image/jpeg	etag:%224b53-64320b0f-70ebc3de2088e678;;;%22	https://easy-money-exchanger.com/assets/images/currency/64320b0fb29e21681001231.jpg	/theprojecthttp/easy-money-exchanger.com/assets/images/currency/64320b0fb29e21681001231.jpg	(from https://easy-money-exchanger.com/)
18:00:03	25757/25757	---M--	200	added ('OK')	image/jpeg	etag:%22649d-642dbfb8-2f016203b379cac8;;;%22	https://easy-money-exchanger.com/assets/images/currency/642dbfb8270861680719800.jpg	/theprojecthttp/easy-money-exchanger.com/assets/images/currency/642dbfb8270861680719800.jpg	(from https://easy-money-exchanger.com/)
18:00:03	72738/72738	---M--	200	added ('OK')	image/png	etag:%2211c22-6429c2f0-2577c5301819ead0;;;%22	https://easy-money-exchanger.com/assets/images/currency/6429c2f013d891680458480.png	/theprojecthttp/easy-money-exchanger.com/assets/images/currency/6429c2f013d891680458480.png	(from https://easy-money-exchanger.com/)
18:00:03	75286/75286	---M--	200	added ('OK')	image/png	etag:%2212616-6429b900-f07d1fe5806d1d01;;;%22	https://easy-money-exchanger.com/assets/images/currency/6429b900828a31680455936.png	/theprojecthttp/easy-money-exchanger.com/assets/images/currency/6429b900828a31680455936.png	(from https://easy-money-exchanger.com/)
18:00:04	54999/54999	---M--	200	added ('OK')	image/png	etag:%22d6d7-6429a2b4-fb18dae040c44366;;;%22	https://easy-money-exchanger.com/assets/images/currency/6429a2b46c4ec1680450228.png	/theprojecthttp/easy-money-exchanger.com/assets/images/currency/6429a2b46c4ec1680450228.png	(from https://easy-money-exchanger.com/)
18:00:04	54999/54999	---M--	200	added ('OK')	image/png	etag:%22d6d7-6429a1f0-f0dbabd160ae1eff;;;%22	https://easy-money-exchanger.com/assets/images/currency/6429a1f0cfc731680450032.png	/theprojecthttp/easy-money-exchanger.com/assets/images/currency/6429a1f0cfc731680450032.png	(from https://easy-money-exchanger.com/)
18:00:04	55095/55095	---M--	200	added ('OK')	image/png	etag:%22d737-6428e5e8-2992e860a79ae420;;;%22	https://easy-money-exchanger.com/assets/images/currency/6428e5e86dcd71680401896.png	/theprojecthttp/easy-money-exchanger.com/assets/images/currency/6428e5e86dcd71680401896.png	(from https://easy-money-exchanger.com/)
18:00:04	110579/110579	---M--	200	added ('OK')	image/png	etag:%221aff3-6429a15a-d3470c88512fd3a7;;;%22	https://easy-money-exchanger.com/assets/images/currency/6429a15aaa4cc1680449882.png	/theprojecthttp/easy-money-exchanger.com/assets/images/currency/6429a15aaa4cc1680449882.png	(from https://easy-money-exchanger.com/)
18:00:05	42881/42881	---M--	200	added ('OK')	image/jpeg	etag:%22a781-642d7f5a-547e4d4e478a4612;;;%22	https://easy-money-exchanger.com/assets/images/frontend/faq/642d7f5aa67b11680703322.jpeg	/theprojecthttp/easy-money-exchanger.com/assets/images/frontend/faq/642d7f5aa67b11680703322.jpg	(from https://easy-money-exchanger.com/)
18:00:05	34942/34942	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:03%20GMT	https://easy-money-exchanger.com/blog/streamline-your-financial-transactions-how-to-use-online-currency-exchange-platforms/237	/theprojecthttp/easy-money-exchanger.com/blog/streamline-your-financial-transactions-how-to-use-online-currency-exchange-platforms/237.html	(from https://easy-money-exchanger.com/)
18:00:05	31158/31158	---M--	200	added ('OK')	image/jpeg	etag:%2279b6-6428e00c-8c489e40c5738e54;;;%22	https://easy-money-exchanger.com/assets/images/frontend/blog/thumb_63d0e81b972c41674635291.jpg	/theprojecthttp/easy-money-exchanger.com/assets/images/frontend/blog/thumb_63d0e81b972c41674635291.jpg	(from https://easy-money-exchanger.com/)
18:00:05	34579/34579	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:04%20GMT	https://easy-money-exchanger.com/blog/currency-trading-101-understanding-the-risks-and-rewards/236	/theprojecthttp/easy-money-exchanger.com/blog/currency-trading-101-understanding-the-risks-and-rewards/236.html	(from https://easy-money-exchanger.com/)
18:00:06	22245/22245	---M--	200	added ('OK')	image/jpeg	etag:%2256e5-6428e00c-dd7db45527d6fbbd;;;%22	https://easy-money-exchanger.com/assets/images/frontend/blog/thumb_63d0e839971a31674635321.jpg	/theprojecthttp/easy-money-exchanger.com/assets/images/frontend/blog/thumb_63d0e839971a31674635321.jpg	(from https://easy-money-exchanger.com/)
18:00:06	34656/34656	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:04%20GMT	https://easy-money-exchanger.com/blog/the-future-of-currency-exchange-how-technology-is-changing-the-game/235	/theprojecthttp/easy-money-exchanger.com/blog/the-future-of-currency-exchange-how-technology-is-changing-the-game/235.html	(from https://easy-money-exchanger.com/)
18:00:06	139191/139191	---M--	200	added ('OK')	image/png	etag:%2221fb7-6428e00c-fa4f88df36f35e4a;;;%22	https://easy-money-exchanger.com/assets/images/frontend/blog/thumb_63d0e8547bb101674635348.png	/theprojecthttp/easy-money-exchanger.com/assets/images/frontend/blog/thumb_63d0e8547bb101674635348.png	(from https://easy-money-exchanger.com/)
18:00:06	22403/22403	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:05%20GMT	https://easy-money-exchanger.com/policy/privacy-policy/198	/theprojecthttp/easy-money-exchanger.com/policy/privacy-policy/198.html	(from https://easy-money-exchanger.com/)
18:00:07	30369/30369	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:05%20GMT	https://easy-money-exchanger.com/policy/terms-of-service/199	/theprojecthttp/easy-money-exchanger.com/policy/terms-of-service/199.html	(from https://easy-money-exchanger.com/)
18:00:07	31010/31010	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:05%20GMT	https://easy-money-exchanger.com/policy/refund-policy/200	/theprojecthttp/easy-money-exchanger.com/policy/refund-policy/200.html	(from https://easy-money-exchanger.com/)
18:00:07	22952/22952	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2015:00:06%20GMT	https://easy-money-exchanger.com/cookie-policy	/theprojecthttp/easy-money-exchanger.com/cookie-policy.html	(from https://easy-money-exchanger.com/)
18:00:07	89500/89500	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9c-6428e00a-7af49dc72f69c4bc;gz%22	https://easy-money-exchanger.com/assets/global/js/jquery-3.6.0.min.js	/theprojecthttp/easy-money-exchanger.com/assets/global/js/jquery-3.6.0.min.js	(from https://easy-money-exchanger.com/)
18:00:08	78080/78080	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213100-6428e00a-7a00f8ff0f47cdbd;gz%22	https://easy-money-exchanger.com/assets/global/js/bootstrap.bundle.min.js	/theprojecthttp/easy-money-exchanger.com/assets/global/js/bootstrap.bundle.min.js	(from https://easy-money-exchanger.com/)
18:00:08	8636/8636	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221bc-6428e00e-f85948c308c0ed09;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/js/modernizr-3.6.0.min.js	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/js/modernizr-3.6.0.min.js	(from https://easy-money-exchanger.com/)
18:00:08	706/706	---M-Z	200	added ('OK')	application/x-javascript	etag:%222c2-6428e00e-7314710d8559e2c0;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/js/plugins.js	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/js/plugins.js	(from https://easy-money-exchanger.com/)
18:00:08	120743/120743	---M-Z	200	added ('OK')	application/x-javascript	etag:%221d7a7-6428e00e-9a2ca4ca6693d7ad;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/js/swiper.min.js	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/js/swiper.min.js	(from https://easy-money-exchanger.com/)
18:00:09	8416/8416	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220e0-6428e00e-c02516e26aaa4541;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/js/wow.min.js	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/js/wow.min.js	(from https://easy-money-exchanger.com/)
18:00:09	10264/10264	---M-Z	200	added ('OK')	application/x-javascript	etag:%222818-6428e00e-5f50644978029cca;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/js/odometer.min.js	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/js/odometer.min.js	(from https://easy-money-exchanger.com/)
18:00:09	1832/1832	---M-Z	200	added ('OK')	application/x-javascript	etag:%22728-6428e00e-d951bf3ad486ce8d;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/js/viewport.jquery.js	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/js/viewport.jquery.js	(from https://easy-money-exchanger.com/)
18:00:09	4045/4045	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fcd-6428e00e-9ea4117641d1f1f4;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/js/nice-select.js	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/js/nice-select.js	(from https://easy-money-exchanger.com/)
18:00:09	6997/6997	---M-Z	200	added ('OK')	application/x-javascript	etag:%221b55-6428e00e-cdaf82a27eb8da83;gz%22	https://easy-money-exchanger.com/assets/templates/blue_bliss/js/main.js	/theprojecthttp/easy-money-exchanger.com/assets/templates/blue_bliss/js/main.js	(from https://easy-money-exchanger.com/)
18:00:10	41500/41500	---M-Z	200	added ('OK')	text/css	etag:%22a21c-6428e00a-90ffdee40db36b11;gz%22	https://easy-money-exchanger.com/assets/global/css/iziToast.min.css	/theprojecthttp/easy-money-exchanger.com/assets/global/css/iziToast.min.css	(from https://easy-money-exchanger.com/)
18:00:10	18481/18481	---M-Z	200	added ('OK')	application/x-javascript	etag:%224831-6428e00a-f36ff69fa45a30df;gz%22	https://easy-money-exchanger.com/assets/global/js/iziToast.min.js	/theprojecthttp/easy-money-exchanger.com/assets/global/js/iziToast.min.js	(from https://easy-money-exchanger.com/)
18:00:10	57/57	---M-Z	200	added ('OK')	application/json	date:Tue,%2014%20Nov%202023%2015:00:09%20GMT	https://easy-money-exchanger.com/cookie/accept	/theprojecthttp/easy-money-exchanger.com/cookie/accept.json	(from https://easy-money-exchanger.com/)
18:00:11	134294/134294	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-6428e00a-78df07225010968c;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.eot	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.eot	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:11	134294/134294	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-6428e00a-78df07225010968c;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.eot?	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-brands-400d41d.eot	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:11	76736/76736	---M--	200	added ('OK')	font/woff2	etag:%2212bc0-6428e00a-a87b2a2281e66187;;;%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.woff2	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.woff2	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:11	89988/89988	---M--	200	added ('OK')	application/font-woff	etag:%2215f84-6428e00a-af50a5ce1860578d;;;%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.woff	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.woff	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:12	133988/133988	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220b64-6428e00a-66c4dbda43f7c2ed;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.ttf	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.ttf	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:12	747927/747927	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6997-6428e00a-6e761fc76d033093;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.svg	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-brands-400.svg	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:12	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-6428e00a-745850d61cdbac9b;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.eot	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.eot	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:12	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-6428e00a-745850d61cdbac9b;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.eot?	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-regular-400d41d.eot	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:13	13224/13224	---M--	200	added ('OK')	font/woff2	etag:%2233a8-6428e00a-4eb6636b995be268;;;%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.woff2	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.woff2	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:13	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-6428e00a-68dd63e375f808c7;;;%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.woff	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.woff	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:13	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-6428e00a-b67ff44cc2948f79;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.ttf	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.ttf	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:13	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-6428e00a-3bd2cd6320c17449;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.svg	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-regular-400.svg	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:14	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-6428e00c-1bac5697fb59c528;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.eot	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.eot	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:14	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-6428e00c-1bac5697fb59c528;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.eot?	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-solid-900d41d.eot	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:14	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%22131bc-6428e00c-9418e04bde593642;;;%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.woff2	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.woff2	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:14	101648/101648	---M--	200	added ('OK')	application/font-woff	etag:%2218d10-6428e00c-836ecd390ebb0f6d;;;%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.woff	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.woff	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:14	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-6428e00c-833a85efe36ef494;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.ttf	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.ttf	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:15	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-6428e00c-4c55d9562a52d852;gz%22	https://easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.svg	/theprojecthttp/easy-money-exchanger.com/assets/global/webfonts/fa-solid-900.svg	(from https://easy-money-exchanger.com/assets/global/css/all.min.css)
18:00:15	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-6428e00a-61fd276c236f7627;gz%22	https://easy-money-exchanger.com/assets/global/fonts/la-brands-400.eot	/theprojecthttp/easy-money-exchanger.com/assets/global/fonts/la-brands-400.eot	(from https://easy-money-exchanger.com/assets/global/css/line-awesome.min.css)
